HP-AP	H5LP - A5LP	FF	MHScored	MHSkipped	MAScored	MASkipped	R
14	10	0.5238095238095237	2.0833333333333335	0.8333333333333334	1.4166666666666667	1.5833333333333333	1
-3	0	0.11904761904761904	1.0	1.0	1.5	2.0	0
1	-1	0.09523809523809523	1.0833333333333333	0.8333333333333334	1.75	1.25	1
-13	-6	-0.16666666666666669	1.0	1.0833333333333333	1.75	1.0	0
11	3	0.42857142857142855	1.6923076923076923	1.0	1.1538461538461537	1.3846153846153846	0
-7	-2	0.14285714285714285	1.4615384615384615	1.3846153846153846	1.0	0.9230769230769231	1
-17	-5	-0.5	1.1538461538461537	1.4615384615384615	2.0	0.8461538461538461	0
7	4	0.2857142857142857	1.5384615384615385	1.4615384615384615	1.0	2.1538461538461537	1
13	4	0.5714285714285714	1.1538461538461537	0.9230769230769231	0.7692307692307693	2.0	1
7	6	0.42857142857142855	1.3076923076923077	1.0769230769230769	0.9230769230769231	1.0769230769230769	1
-1	1	0.2857142857142857	0.7692307692307693	1.2307692307692308	1.0	1.0769230769230769	1
11	2	0.3333333333333333	1.6923076923076923	1.2307692307692308	1.0	1.0769230769230769	0
-6	-1	0.14285714285714285	1.5384615384615385	1.9230769230769231	1.6153846153846154	1.1538461538461537	1
-10	-3	-0.09523809523809523	0.9230769230769231	1.2307692307692308	2.1538461538461537	1.2307692307692308	0
-2	-4	0.0892857142857143	1.5714285714285714	1.2142857142857142	1.7142857142857142	1.2142857142857142	-1
-2	-1	0.14285714285714285	0.9285714285714286	0.8571428571428571	1.5714285714285714	0.9285714285714286	0
-11	-3	-0.14285714285714285	0.8571428571428571	2.0	1.5714285714285714	1.5	0
1	-2	0.14285714285714285	1.0714285714285714	2.0	1.0714285714285714	1.5	1
-4	4	0.2857142857142857	1.2142857142857142	1.3571428571428572	1.1428571428571428	1.0	1
12	1	0.7142857142857142	2.0714285714285716	1.1428571428571428	1.2142857142857142	1.0714285714285714	1
-9	-6	-0.125	0.8571428571428571	1.1428571428571428	1.0	1.1428571428571428	-1
-2	2	0.14285714285714285	1.0714285714285714	1.0	1.4285714285714286	1.9285714285714286	1
16	-2	0.6071428571428572	1.8571428571428572	0.8571428571428571	0.7857142857142857	1.1428571428571428	-1
-1	2	0.42857142857142855	1.0714285714285714	1.0714285714285714	1.4285714285714286	1.4285714285714286	1
-3	3	-0.125	1.1333333333333333	1.4	1.4666666666666666	1.5333333333333334	1
13	0	0.5	1.6	0.8666666666666667	1.0	1.0666666666666667	1
-3	0	0.0	0.8	1.2	1.1333333333333333	1.9333333333333333	-1
12	0	0.42857142857142855	1.8	1.2666666666666666	1.2666666666666666	1.4666666666666666	1
-16	-6	-0.125	1.4	2.0	2.1333333333333333	1.1333333333333333	-1
15	6	0.42857142857142855	1.1333333333333333	1.1333333333333333	0.8666666666666667	2.066666666666667	1
12	2	0.625	1.0	0.8	1.0	1.1333333333333333	1
-11	-3	0.0	1.3333333333333333	1.5333333333333334	1.6666666666666667	1.1333333333333333	-1
12	5	0.625	1.1333333333333333	0.9333333333333333	0.8	1.1333333333333333	1
-9	5	0.07142857142857145	1.3333333333333333	1.0	1.7333333333333334	1.0	1
-5	-5	0.125	1.4375	1.5625	1.375	1.0	-1
-23	-7	-0.375	0.9375	2.125	1.6875	0.9375	-1
-8	-4	-0.08333333333333331	1.0625	1.125	1.1875	1.1875	0
0	3	0.25	1.0625	1.8125	1.3125	1.875	0
5	3	0.5	1.3125	1.4375	1.0	1.1875	1
13	4	0.75	2.25	1.0625	1.0625	1.125	1
-14	-4	-0.22222222222222227	0.875	1.0625	1.6875	1.3125	1
5	1	0.09722222222222221	1.1875	1.3125	0.75	1.25	1
3	2	0.5	1.75	1.1875	1.0625	0.9375	1
18	1	0.7777777777777778	1.8125	1.0625	1.375	1.625	1
5	0	0.19444444444444442	1.2941176470588236	0.9411764705882353	1.1176470588235294	1.2352941176470589	0
6	2	0.2222222222222222	0.8235294117647058	1.2941176470588236	1.0	2.1176470588235294	0
12	2	0.375	1.6470588235294117	1.2941176470588236	1.0588235294117647	1.1176470588235294	0
-18	-5	-0.16666666666666669	1.2352941176470589	1.8235294117647058	1.7647058823529411	1.0	-1
8	9	0.2777777777777778	1.2352941176470589	1.1176470588235294	1.3529411764705883	1.588235294117647	1
10	1	0.6666666666666666	1.1176470588235294	0.9411764705882353	1.2941176470588236	1.4705882352941178	1
-19	-3	0.05555555555555558	1.0	1.1176470588235294	2.1176470588235294	1.0588235294117647	1
4	0	0.4444444444444444	1.411764705882353	1.588235294117647	0.8823529411764706	1.1176470588235294	1
16	3	0.33333333333333337	1.7058823529411764	0.8823529411764706	1.0	1.8235294117647058	1
-9	-6	0.11111111111111116	1.0	1.1176470588235294	1.7058823529411764	1.1176470588235294	-1
2	2	0.3333333333333333	1.0555555555555556	1.0555555555555556	1.3333333333333333	1.5555555555555556	1
1	-4	0.1111111111111111	1.3333333333333333	1.6111111111111112	0.8888888888888888	1.2777777777777777	-1
-12	-6	-0.06666666666666671	1.0	1.8333333333333333	1.2777777777777777	1.1111111111111112	-1
16	9	0.7777777777777778	1.7222222222222223	1.1111111111111112	1.2777777777777777	1.5	1
5	7	0.3888888888888889	1.3333333333333333	0.9444444444444444	1.0	1.1666666666666667	1
7	0	0.5555555555555556	2.0555555555555554	1.0555555555555556	1.1111111111111112	0.9444444444444444	0
0	3	0.4	0.9444444444444444	1.0555555555555556	0.9444444444444444	1.1666666666666667	1
-17	0	-0.2777777777777778	1.0	2.0	1.5555555555555556	1.2777777777777777	1
5	9	0.18888888888888888	1.1111111111111112	1.1666666666666667	1.1666666666666667	1.7777777777777777	1
2	-3	0.25555555555555554	1.6666666666666667	0.9444444444444444	1.6111111111111112	0.8333333333333334	0
-13	-6	-0.1333333333333333	0.8947368421052632	1.368421052631579	1.4210526315789473	0.9473684210526315	-1
0	2	0.2	1.368421052631579	1.5789473684210527	1.0526315789473684	1.8421052631578947	0
-15	2	0.15555555555555556	1.4210526315789473	1.5263157894736843	2.0526315789473686	1.2105263157894737	1
18	1	0.5	1.736842105263158	1.0	1.105263157894737	1.2105263157894737	0
4	0	0.3	0.9473684210526315	1.105263157894737	1.263157894736842	1.5263157894736843	0
9	-3	0.2222222222222222	1.5263157894736843	1.2105263157894737	1.0526315789473684	1.1578947368421053	1
3	-6	0.19999999999999998	1.105263157894737	1.7894736842105263	1.0526315789473684	1.894736842105263	-1
-10	-3	-0.11111111111111116	1.2105263157894737	1.105263157894737	1.631578947368421	0.8947368421052632	-1
10	-1	0.6	1.0526315789473684	0.8947368421052632	1.0	1.0	0
-15	-3	0.15555555555555556	0.9473684210526315	1.105263157894737	1.631578947368421	1.105263157894737	1
-1	6	0.3	1.1	1.85	1.35	1.6	1
6	1	0.36363636363636365	1.1	1.15	0.95	1.15	1
6	4	0.4	1.0	0.95	1.05	1.2	1
-15	-6	-0.24545454545454543	1.2	1.55	1.55	1.15	-1
0	1	0.4	1.15	1.8	1.4	1.6	1
5	-2	0.4363636363636364	2.0	1.15	1.55	1.1	1
-6	3	0.08181818181818182	0.95	1.4	1.0	1.15	0
12	5	0.5272727272727273	1.7	0.9	1.05	1.0	1
15	9	0.4	1.2	1.05	1.05	1.75	1
-2	5	0.1454545454545454	1.45	0.9	1.65	1.05	1
-3	-6	0.06363636363636366	1.3333333333333333	1.6666666666666667	1.0476190476190477	1.380952380952381	-1
-22	-3	-0.23636363636363633	0.9523809523809523	0.9523809523809523	1.6666666666666667	0.8571428571428571	-1
6	-1	0.18181818181818177	1.7142857142857142	1.0	1.1428571428571428	1.1428571428571428	1
7	2	0.36363636363636365	1.0	1.1428571428571428	1.0476190476190477	1.7142857142857142	0
16	2	0.6181818181818182	1.619047619047619	1.0952380952380953	1.1428571428571428	1.8571428571428572	1
-25	-3	-0.09090909090909088	1.0	1.1904761904761905	1.9523809523809523	1.0952380952380953	-1
14	4	0.45454545454545453	1.0476190476190477	0.9523809523809523	1.1428571428571428	1.5238095238095237	1
-4	-3	0.3	1.3333333333333333	1.5238095238095237	1.0476190476190477	1.0952380952380953	0
-2	-6	0.0	1.5238095238095237	1.1904761904761905	1.4761904761904763	0.9047619047619048	-1
-1	-9	0.3181818181818182	0.9523809523809523	1.1904761904761905	1.1428571428571428	1.8095238095238095	-1
3	8	0.2727272727272727	1.1363636363636365	1.7727272727272727	1.0	1.1818181818181819	0
-4	3	0.23484848484848486	1.0909090909090908	1.0454545454545454	1.0	1.0	1
0	-1	0.28030303030303033	1.1304347826086956	1.826086956521739	1.0	1.1818181818181819	-1
21	4	0.8181818181818182	1.9090909090909092	1.0454545454545454	0.9130434782608695	0.9565217391304348	1
-13	-2	-0.33333333333333337	1.0	1.3181818181818181	1.4545454545454546	1.1363636363636365	0
26	8	0.75	1.7272727272727273	0.8636363636363636	1.3181818181818181	1.5909090909090908	1
-1	6	0.16666666666666669	1.5	0.9545454545454546	1.608695652173913	1.173913043478261	0
-7	-2	0.2424242424242424	1.3181818181818181	1.6363636363636365	1.0	1.1363636363636365	0
2	0	0.16666666666666666	0.9130434782608695	0.9565217391304348	1.1304347826086956	1.826086956521739	0
16	0	0.4772727272727273	1.608695652173913	1.173913043478261	1.1818181818181819	1.5	-1
26	4	0.6666666666666667	1.9565217391304348	1.0	1.0416666666666667	1.75	1
20	6	0.3712121212121212	1.434782608695652	1.0869565217391304	1.0	1.6818181818181819	1
3	1	0.2727272727272727	1.0	1.1304347826086956	0.9565217391304348	1.3043478260869565	1
9	-4	0.2272727272727273	1.7826086956521738	1.1304347826086956	1.2608695652173914	1.173913043478261	-1
-30	-8	-0.2121212121212121	0.9166666666666666	1.2083333333333333	1.6521739130434783	0.8260869565217391	0
-2	-3	0.16666666666666669	0.9565217391304348	1.0	1.1363636363636365	1.0909090909090908	-1
-3	3	0.25	1.0416666666666667	1.75	0.875	0.9166666666666666	0
0	2	0.2727272727272727	1.2173913043478262	1.5217391304347827	1.3478260869565217	1.608695652173913	0
6	5	0.4166666666666667	1.2083333333333333	1.75	0.9166666666666666	1.2083333333333333	1
-15	-3	-0.037878787878787845	0.9565217391304348	1.1304347826086956	1.7826086956521738	1.1304347826086956	-1
12	-2	0.38461538461538464	1.4782608695652173	0.9565217391304348	1.0	1.125	0
-14	-2	-0.09615384615384615	0.9166666666666666	1.375	1.0416666666666667	0.9583333333333334	-1
-1	0	0.25	0.9166666666666666	1.5833333333333333	1.25	1.5833333333333333	0
-3	6	0.15384615384615385	1.25	1.125	1.5416666666666667	1.1666666666666667	1
1	-2	0.2756410256410256	1.6666666666666667	0.875	1.9583333333333333	1.0416666666666667	0
3	5	0.1217948717948718	1.375	1.0833333333333333	1.375	1.2083333333333333	1
6	5	0.3333333333333333	1.25	1.5	1.25	1.5833333333333333	1
-25	-7	-0.25	0.9166666666666666	1.5833333333333333	1.75	1.0833333333333333	-1
15	7	0.5	1.375	1.0833333333333333	1.0	1.25	1
0	4	0.15384615384615385	1.08	1.72	1.2	1.76	1
-21	-7	-0.07692307692307693	1.2	1.52	1.32	1.04	0
4	3	0.2954545454545454	1.375	1.5416666666666667	0.88	1.4	1
-12	-4	0.16666666666666663	1.64	1.28	1.76	1.0	0
17	1	0.5961538461538461	1.92	1.0	1.1923076923076923	1.1538461538461537	1
-1	1	0.15384615384615385	0.9615384615384616	1.1538461538461537	1.2	1.48	1
3	9	0.5064102564102564	1.04	1.08	0.96	1.28	1
-10	3	0.02097902097902099	0.88	0.88	1.4166666666666667	0.9583333333333334	1
-6	-2	-0.04487179487179488	1.36	1.2	1.72	1.08	0
20	5	0.5384615384615385	1.08	0.92	0.88	1.6	1
10	1	0.3516483516483516	1.1923076923076923	1.1538461538461537	0.9615384615384616	1.1538461538461537	-1
-27	-4	0.0	1.1923076923076923	1.7307692307692308	1.8846153846153846	1.0	0
24	5	0.46153846153846156	1.7307692307692308	1.1153846153846154	1.2307692307692308	1.5384615384615385	0
-4	-8	0.12087912087912084	1.3076923076923077	1.0	1.0769230769230769	0.8846153846153846	-1
-14	2	-0.07142857142857142	0.9230769230769231	1.3461538461538463	1.5769230769230769	1.3076923076923077	1
-10	-6	0.15934065934065936	0.8846153846153846	1.5769230769230769	1.0384615384615385	1.0769230769230769	0
10	0	0.46703296703296704	1.2692307692307692	1.0769230769230769	1.4230769230769231	1.4230769230769231	-1
-2	0	0.3076923076923077	1.1538461538461537	1.4230769230769231	0.8461538461538461	0.8461538461538461	0
-16	-7	-0.11538461538461536	0.9230769230769231	1.3076923076923077	1.3846153846153846	1.1538461538461537	-1
29	2	0.5604395604395604	1.8461538461538463	1.0	1.0769230769230769	1.8076923076923077	1
-6	9	0.25000000000000006	1.4230769230769231	1.4230769230769231	1.3076923076923077	1.0	1
-10	5	0.04945054945054944	1.0740740740740742	1.7407407407407407	1.2592592592592593	1.0	1
-9	-2	0.04945054945054944	0.8148148148148148	0.8888888888888888	1.2222222222222223	1.1111111111111112	-1
9	4	0.3956043956043956	1.4444444444444444	1.4814814814814814	0.9629629629629629	1.5925925925925926	-1
-4	-1	0.26373626373626374	1.5925925925925926	1.2962962962962963	1.7037037037037037	1.1481481481481481	1
0	3	0.12637362637362637	0.9629629629629629	1.1481481481481481	0.9259259259259259	1.3333333333333333	0
16	9	0.5	1.0740740740740742	0.8888888888888888	0.9259259259259259	1.2962962962962963	0
-15	-5	0.10989010989010989	1.037037037037037	1.1111111111111112	1.2962962962962963	1.0740740740740742	-1
-31	-7	-0.18131868131868129	1.1851851851851851	1.7407407407407407	1.8518518518518519	1.0	-1
29	4	0.6428571428571428	1.9259259259259258	0.9629629629629629	1.1111111111111112	1.4814814814814814	1
20	1	0.38461538461538464	1.3703703703703705	1.1481481481481481	1.2222222222222223	1.5185185185185186	0
-12	-9	0.15238095238095237	1.1785714285714286	1.5357142857142858	1.4642857142857142	1.4285714285714286	-1
10	0	0.2571428571428572	1.2142857142857142	1.1071428571428572	1.0714285714285714	1.7142857142857142	0
-30	-6	-0.2142857142857143	1.1428571428571428	1.5	1.8571428571428572	1.0357142857142858	0
1	0	0.42857142857142855	0.9642857142857143	1.2857142857142858	0.8214285714285714	0.9285714285714286	1
9	-4	0.18571428571428575	1.25	1.0357142857142858	1.2142857142857142	1.7142857142857142	-1
-27	0	-0.09047619047619049	0.9285714285714286	1.2857142857142858	1.8571428571428572	0.9642857142857143	1
0	-3	0.16666666666666669	1.25	1.0714285714285714	1.5714285714285714	1.25	-1
19	1	0.43333333333333335	1.7857142857142858	1.1071428571428572	1.0	1.2142857142857142	1
-3	-5	0.0	1.3214285714285714	1.1428571428571428	1.0714285714285714	0.8571428571428571	-1
0	0	0.21428571428571427	1.0	1.5357142857142858	0.9285714285714286	1.1785714285714286	1
-1	0	0.26666666666666666	1.0689655172413792	1.6896551724137931	0.9655172413793104	1.2758620689655173	0
-3	-9	0.047619047619047616	0.7931034482758621	0.9310344827586207	0.9310344827586207	1.2413793103448276	-1
-17	2	0.033333333333333326	1.4137931034482758	1.4827586206896552	1.8275862068965518	1.0689655172413792	-1
22	2	0.580952380952381	1.5862068965517242	1.2413793103448276	1.0	1.5517241379310345	1
14	4	0.4666666666666667	1.8275862068965518	0.9310344827586207	1.206896551724138	1.0689655172413792	1
-12	1	0.047619047619047616	0.9310344827586207	1.1724137931034482	1.2413793103448276	1.0344827586206897	0
-10	0	0.10476190476190472	1.0	1.1724137931034482	1.2758620689655173	1.1379310344827587	1
4	5	0.2	1.2413793103448276	1.6551724137931034	1.103448275862069	1.5172413793103448	1
19	3	0.38095238095238093	1.8275862068965518	1.0344827586206897	1.206896551724138	1.103448275862069	0
26	8	0.6	1.0689655172413792	0.8275862068965517	1.1379310344827587	1.5172413793103448	1
-7	1	0.2708333333333333	1.1666666666666667	1.4666666666666666	0.9666666666666667	1.2	1
8	-1	0.175	1.2	1.1	1.2333333333333334	1.6333333333333333	0
-7	-1	0.21250000000000002	0.9333333333333333	1.2666666666666666	1.4	1.4333333333333333	-1
-24	5	-0.15416666666666667	0.9666666666666667	1.2333333333333334	1.8	1.0666666666666667	1
0	9	0.3333333333333333	1.0333333333333334	1.5333333333333334	0.8	0.9666666666666667	1
16	-1	0.33333333333333337	1.2258064516129032	1.1290322580645162	1.0	1.2	-1
-3	-5	0.13333333333333333	1.0666666666666667	1.4666666666666666	1.032258064516129	1.6129032258064515	0
6	2	0.2	1.8333333333333333	1.0666666666666667	1.0666666666666667	0.8666666666666667	1
-5	-8	0.020833333333333315	1.2666666666666666	1.1333333333333333	1.5666666666666667	1.2333333333333334	0
-14	3	-0.0625	1.032258064516129	1.6129032258064515	1.2258064516129032	1.1290322580645162	0
-23	-6	-0.0625	0.8709677419354839	0.967741935483871	1.8064516129032258	1.1290322580645162	1
-5	-5	0.041666666666666685	1.1935483870967742	1.6451612903225807	1.0	1.1935483870967742	-1
-9	2	-0.033333333333333326	1.3870967741935485	1.4838709677419355	1.3225806451612903	1.1290322580645162	-1
26	7	0.7333333333333333	1.5806451612903225	1.2258064516129032	1.1612903225806452	1.4838709677419355	1
36	3	0.75	1.8709677419354838	0.9354838709677419	1.032258064516129	1.5483870967741935	1
-13	0	0.2875	1.0	1.1612903225806452	1.032258064516129	0.9032258064516129	1
-9	2	0.04583333333333334	1.064516129032258	1.4193548387096775	1.1612903225806452	1.096774193548387	1
2	3	0.3125	1.032258064516129	1.1612903225806452	0.9032258064516129	1.2903225806451613	1
23	4	0.42083333333333334	1.8064516129032258	1.064516129032258	1.2258064516129032	1.1290322580645162	1
-26	-8	-0.025000000000000022	1.2258064516129032	1.1290322580645162	1.8709677419354838	0.9354838709677419	-1
-36	-1	-0.125	1.15625	1.46875	1.78125	1.0625	0
26	6	0.4375	1.875	1.125	1.03125	1.6875	1
-31	-5	0.0625	0.9375	1.28125	1.84375	0.96875	1
-3	7	0.04411764705882354	1.03125	1.21875	1.1875	1.125	0
-1	2	0.1875	1.03125	1.5	1.15625	1.625	1
17	1	0.5	1.25	1.125	0.875	1.0	1
-5	0	0.3272058823529412	0.96875	1.21875	1.4375	1.4375	-1
17	0	0.25	1.375	1.125	1.03125	1.21875	1
7	-3	0.16544117647058826	1.21875	1.125	1.0625	1.40625	0
0	-1	0.33088235294117646	1.09375	0.875	1.53125	1.28125	1
5	4	0.16176470588235292	1.2121212121212122	1.121212121212121	1.2121212121212122	1.1515151515151516	1
-21	-7	-0.1764705882352941	0.8484848484848485	1.0	1.3636363636363635	1.0909090909090908	-1
-19	-2	-0.11764705882352938	1.0606060606060606	1.4848484848484849	1.3333333333333333	1.121212121212121	-1
-28	-8	-0.11764705882352938	1.121212121212121	1.6363636363636365	1.878787878787879	1.0909090909090908	-1
-8	6	0.20588235294117646	1.4545454545454546	1.4242424242424243	1.0909090909090908	0.9090909090909091	1
32	6	0.8235294117647058	1.8181818181818181	0.9393939393939394	0.9393939393939394	1.2121212121212122	1
9	5	0.4117647058823529	1.0303030303030303	1.1818181818181819	1.121212121212121	1.4545454545454546	1
-7	-5	-0.01838235294117646	1.0	1.6363636363636365	1.0	1.1818181818181819	0
21	4	0.6911764705882353	1.5757575757575757	1.303030303030303	0.9696969696969697	1.3333333333333333	1
34	1	0.5882352941176471	1.9090909090909092	1.0606060606060606	1.0303030303030303	1.6363636363636365	1
-3	5	0.23529411764705882	1.0	1.3235294117647058	1.2058823529411764	1.1764705882352942	1
-20	-10	0.17647058823529416	1.0588235294117647	0.9117647058823529	1.8	0.9428571428571428	-1
-2	1	0.35294117647058826	1.2058823529411764	1.411764705882353	0.8235294117647058	1.088235294117647	1
-2	2	0.17647058823529416	1.8823529411764706	1.088235294117647	1.8823529411764706	1.088235294117647	1
7	1	0.10130718954248366	1.0	1.1764705882352942	1.0588235294117647	1.4705882352941178	0
23	11	0.2941176470588235	1.411764705882353	1.088235294117647	1.0	1.6764705882352942	1
-16	-4	0.05882352941176472	1.0	1.6764705882352942	1.2647058823529411	1.088235294117647	-1
22	9	0.3529411764705882	1.3235294117647058	1.088235294117647	1.088235294117647	1.6176470588235294	1
3	0	0.47058823529411764	0.9705882352941176	1.1764705882352942	1.0	1.2058823529411764	1
27	6	0.6111111111111112	1.8	0.9428571428571428	1.4705882352941178	1.4411764705882353	0
4	1	0.2222222222222222	1.0277777777777777	1.6666666666666667	1.0	1.6857142857142857	1
-5	1	-0.05555555555555558	1.2857142857142858	1.0571428571428572	1.3714285714285714	1.1142857142857143	1
-20	-3	0.055555555555555525	0.8	1.0571428571428572	1.0285714285714285	0.8857142857142857	0
0	-1	0.2777777777777778	1.0571428571428572	1.4285714285714286	0.9714285714285714	1.3142857142857143	1
19	3	0.7091503267973855	1.6470588235294117	1.2941176470588236	0.9714285714285714	1.2571428571428571	1
2	1	0.09477124183006536	1.2	1.1428571428571428	0.9714285714285714	1.1714285714285715	1
-31	-9	-0.1111111111111111	0.9714285714285714	1.2	1.8571428571428572	1.0571428571428572	-1
14	-2	0.3333333333333333	1.8857142857142857	1.0571428571428572	1.2857142857142858	1.1142857142857143	1
0	-7	0.2777777777777778	1.0571428571428572	1.6285714285714286	1.2285714285714286	1.3714285714285714	-1
12	6	0.41830065359477125	1.4857142857142858	1.4285714285714286	1.0277777777777777	1.6666666666666667	1
28	8	0.7222222222222222	1.6666666666666667	1.2777777777777777	0.8055555555555556	1.0555555555555556	0
-33	-6	0.11111111111111116	1.0277777777777777	1.3333333333333333	1.9444444444444444	1.1111111111111112	-1
